name,category,brand,sku,store,base_size,size,unit_type,unit_value,old_price,current_price,discount,price_per_unit,date,link
sunrice basmati rice 2kg,Rice,Sunrice,RiceSunrice2kg,Naivas,2kg,2.0,kg,2.0,699.0,599.0,100.0,299.5,2026-04-27,https://www.naivas.online/sunrice-basmati-rice-2kg
sunrice basmati rice 1kg,Rice,Sunrice,RiceSunrice1kg,Naivas,1kg,1.0,kg,1.0,0.0,369.0,0.0,369.0,2026-04-27,https://www.naivas.online/sunrice-basmati-rice-1kg
sunrice basmati rice 10 kg,Rice,Sunrice,RiceSunrice10kg,Naivas,10kg,10.0,kg,10.0,0.0,3220.0,0.0,322.0,2026-04-27,https://www.naivas.online/sunrice-basmati-rice-10-kg
sunrice all day basmati rice 5 kg,Rice,Sunrice,RiceSunrice5kg,Naivas,5kg,5.0,kg,5.0,0.0,1540.0,0.0,308.0,2026-04-27,https://www.naivas.online/sunrice-all-day-basmati-rice-5-kg
sunrice all day basmati rice 2 kg,Rice,Sunrice,RiceSunrice2kg,Naivas,2kg,2.0,kg,2.0,0.0,635.0,0.0,317.5,2026-04-27,https://www.naivas.online/sunrice-all-day-basmati-rice-2-kg
sunrice all day basmati rice 1 kg,Rice,Sunrice,RiceSunrice1kg,Naivas,1kg,1.0,kg,1.0,0.0,320.0,0.0,320.0,2026-04-27,https://www.naivas.online/sunrice-all-day-basmati-rice-1-kg
s & s pishori rice 5kg,Rice,S,RiceS5kg,Naivas,5kg,5.0,kg,5.0,0.0,1479.0,0.0,295.8,2026-04-27,https://www.naivas.online/s-s-pishori-rice-5kg
s & s pishori rice 2kg,Rice,S,RiceS2kg,Naivas,2kg,2.0,kg,2.0,0.0,595.0,0.0,297.5,2026-04-27,https://www.naivas.online/s-s-pishori-rice-2kg
s & s pishori rice 1kg,Rice,S,RiceS1kg,Naivas,1kg,1.0,kg,1.0,0.0,305.0,0.0,305.0,2026-04-27,https://www.naivas.online/s-s-pishori-rice-1kg
s & s long grain rice 5kg,Rice,S,RiceS5kg,Naivas,5kg,5.0,kg,5.0,0.0,799.0,0.0,159.8,2026-04-27,https://www.naivas.online/s-s-long-grain-rice-5kg
s & s long grain rice 2kg,Rice,S,RiceS2kg,Naivas,2kg,2.0,kg,2.0,0.0,325.0,0.0,162.5,2026-04-27,https://www.naivas.online/s-s-long-grain-rice-2kg
s & s long grain rice 1kg,Rice,S,RiceS1kg,Naivas,1kg,1.0,kg,1.0,0.0,169.0,0.0,169.0,2026-04-27,https://www.naivas.online/s-s-long-grain-rice-1kg
royal umbrella thai jasmine rice 5kg,Rice,Royal,RiceRoyal5kg,Naivas,5kg,5.0,kg,5.0,0.0,2450.0,0.0,490.0,2026-04-27,https://www.naivas.online/royal-umbrella-thai-jasmine-rice-5kg
naivas pakistan long grain rice 2kg,Rice,Naivas,RiceNaivas2kg,Naivas,2kg,2.0,kg,2.0,320.0,290.0,30.0,145.0,2026-04-27,https://www.naivas.online/naivas-pakistan-long-grain-rice-2kg
naivas white long grain rice 5kg,Rice,Naivas,RiceNaivas5kg,Naivas,5kg,5.0,kg,5.0,800.0,699.0,101.0,139.8,2026-04-27,https://www.naivas.online/naivas-white-long-grain-rice-5kg
naivas kenya pishori rice 1kg,Rice,Naivas,RiceNaivas1kg,Naivas,1kg,1.0,kg,1.0,0.0,265.0,0.0,265.0,2026-04-27,https://www.naivas.online/naivas-kenya-pishori-rice-1kg
naivas biryani rice 5kg,Rice,Naivas,RiceNaivas5kg,Naivas,5kg,5.0,kg,5.0,1130.0,990.0,140.0,198.0,2026-04-27,https://www.naivas.online/naivas-biryani-rice-5kg
naivas biryani rice 2kg,Rice,Naivas,RiceNaivas2kg,Naivas,2kg,2.0,kg,2.0,460.0,399.0,61.0,199.5,2026-04-27,https://www.naivas.online/naivas-biryani-rice-2kg
naivas biryani rice 1kg,Rice,Naivas,RiceNaivas1kg,Naivas,1kg,1.0,kg,1.0,0.0,230.0,0.0,230.0,2026-04-27,https://www.naivas.online/naivas-biryani-rice-1kg
kings mps long grain rice 2kg,Rice,Kings,RiceKings2kg,Naivas,2kg,2.0,kg,2.0,369.0,299.0,70.0,149.5,2026-04-27,https://www.naivas.online/kings-mps-long-grain-rice-2kg
kcl mwea pishori rice 5kg,Rice,Kcl,RiceKcl5kg,Naivas,5kg,5.0,kg,5.0,0.0,1455.0,0.0,291.0,2026-04-27,https://www.naivas.online/kcl-mwea-pishori-rice-5kg
kcl mwea pishori rice 2kg,Rice,Kcl,RiceKcl2kg,Naivas,2kg,2.0,kg,2.0,0.0,585.0,0.0,292.5,2026-04-27,https://www.naivas.online/kcl-mwea-pishori-rice-2kg
kcl mwea pishori rice 1kg,Rice,Kcl,RiceKcl1kg,Naivas,1kg,1.0,kg,1.0,0.0,305.0,0.0,305.0,2026-04-27,https://www.naivas.online/kcl-mwea-pishori-rice-1kg
jamii pure mwea pishori rice 5kg,Rice,Jamii,RiceJamii5kg,Naivas,5kg,5.0,kg,5.0,1450.0,1299.0,151.0,259.8,2026-04-27,https://www.naivas.online/jamii-pure-mwea-pishori-rice-5kg
jamii pure mwea pishori rice 2kg,Rice,Jamii,RiceJamii2kg,Naivas,2kg,2.0,kg,2.0,590.0,530.0,60.0,265.0,2026-04-27,https://www.naivas.online/jamii-pure-mwea-pishori-rice-2kg
jamii pishori rice 1kg,Rice,Jamii,RiceJamii1kg,Naivas,1kg,1.0,kg,1.0,300.0,269.0,31.0,269.0,2026-04-27,https://www.naivas.online/jamii-pishori-rice-1kg
farmnaivas thailand rice 5 kg,Rice,Farmnaivas,RiceFarmnaivas5kg,Naivas,5kg,5.0,kg,5.0,1165.0,989.0,176.0,197.8,2026-04-27,https://www.naivas.online/farmnaivas-thailand-rice-5-kg
fit choco rice 100 gm,Rice,Fit,RiceFit100g,Naivas,100g,100.0,kg,0.1,0.0,155.0,0.0,1550.0,2026-04-27,https://www.naivas.online/fit-choco-rice-100-gm
fit choco rice 400 gm,Rice,Fit,RiceFit400g,Naivas,400g,400.0,kg,0.4,0.0,435.0,0.0,1087.5,2026-04-27,https://www.naivas.online/fit-choco-rice-400-gm
kellogg's rice krispies 375 g,Rice,Kellogg's,RiceKellogg's375g,Naivas,375g,375.0,kg,0.375,0.0,1030.0,0.0,2746.6666666666665,2026-04-27,https://www.naivas.online/kelloggs-rice-krispies-375-g
morning harvest choco rice 250g,Rice,Morning,RiceMorning250g,Naivas,250g,250.0,kg,0.25,0.0,329.0,0.0,1316.0,2026-04-27,https://www.naivas.online/morning-harvest-choco-rice-250g
morning harvest choco rice value 450g,Rice,Morning,RiceMorning450g,Naivas,450g,450.0,kg,0.45,0.0,529.0,0.0,1175.5555555555554,2026-04-27,https://www.naivas.online/morning-harvest-choco-rice-value-450g
morning harvest rice crispies 250g,Rice,Morning,RiceMorning250g,Naivas,250g,250.0,kg,0.25,0.0,399.0,0.0,1596.0,2026-04-27,https://www.naivas.online/morning-harvest-rice-crispies-250g
morning harvest rice crispies 450g,Rice,Morning,RiceMorning450g,Naivas,450g,450.0,kg,0.45,0.0,599.0,0.0,1331.111111111111,2026-04-27,https://www.naivas.online/morning-harvest-rice-crispies-450g
temmy's choco rice 250g,Rice,Temmy's,RiceTemmy's250g,Naivas,250g,250.0,kg,0.25,420.0,357.0,63.0,1428.0,2026-04-27,https://www.naivas.online/temmys-choco-rice-250g
tropical heat rice cake brown 100 g,Rice,Tropical,RiceTropical100g,Naivas,100g,100.0,kg,0.1,0.0,180.0,0.0,1800.0,2026-04-27,https://www.naivas.online/tropical-h-brown-rice-cake-100g
tropical heat rice cakes cheese 165 g,Rice,Tropical,RiceTropical165g,Naivas,165g,165.0,kg,0.165,0.0,210.0,0.0,1272.7272727272727,2026-04-27,https://www.naivas.online/tropical-h-cheese-rice-cakes-165g
tropical heat rice cakes salt & vinegar flavour 155g,Rice,Tropical,RiceTropical155g,Naivas,155g,155.0,kg,0.155,0.0,210.0,0.0,1354.8387096774193,2026-04-27,https://www.naivas.online/tropical-h-salt-vinegar-rice-cakes-155g
daawat long grain rice 25kg,Rice,Daawat,RiceDaawat25kg,Naivas,25kg,25.0,kg,25.0,0.0,3955.0,0.0,158.2,2026-04-27,https://www.naivas.online/daawat-long-grain-rice-25kg
falcon himalayan basmati rice 5kg,Rice,Falcon,RiceFalcon5kg,Naivas,5kg,5.0,kg,5.0,1725.0,1199.0,526.0,239.8,2026-04-27,https://www.naivas.online/falcon-himalayan-basmati-rice-5kg
jamii brown pishori rice 1kg,Rice,Jamii,RiceJamii1kg,Naivas,1kg,1.0,kg,1.0,0.0,300.0,0.0,300.0,2026-04-27,https://www.naivas.online/jamii-brown-pishori-rice-1kg
jamii brown rice 2kg,Rice,Jamii,RiceJamii2kg,Naivas,2kg,2.0,kg,2.0,0.0,590.0,0.0,295.0,2026-04-27,https://www.naivas.online/jamii-brown-rice-2kg
kpl long grain rice 5kg,Rice,Kpl,RiceKpl5kg,Naivas,5kg,5.0,kg,5.0,0.0,675.0,0.0,135.0,2026-04-27,https://www.naivas.online/kpl-long-grain-rice-5kg
nice brown rice 2kg,Rice,Nice,RiceNice2kg,Naivas,2kg,2.0,kg,2.0,0.0,520.0,0.0,260.0,2026-04-27,https://www.naivas.online/nice-brown-rice-2kg
nutrameal kpl long grain rice 1kg,Rice,Nutrameal,RiceNutrameal1kg,Naivas,1kg,1.0,kg,1.0,165.0,145.0,20.0,145.0,2026-04-27,https://www.naivas.online/nutrameal-kpl-long-grain-rice-1kg
nutrameal kpl long grain rice 2kg,Rice,Nutrameal,RiceNutrameal2kg,Naivas,2kg,2.0,kg,2.0,330.0,265.0,65.0,132.5,2026-04-27,https://www.naivas.online/nutrameal-kpl-long-grain-rice-2kg
s&s natural brown rice 1kg,Rice,S&s,RiceS&s1kg,Naivas,1kg,1.0,kg,1.0,0.0,339.0,0.0,339.0,2026-04-27,https://www.naivas.online/s-s-natural-brown-rice-1kg
morning harvest rice crispes 250g,Rice,Morning,RiceMorning250g,Naivas,250g,250.0,kg,0.25,0.0,479.0,0.0,1916.0,2026-04-27,https://www.naivas.online/morning-harvest-rice-crispes-250g-
tango long grain rice 1kg,Rice,Tango,RiceTango1kg,Naivas,1kg,1.0,kg,1.0,0.0,175.0,0.0,175.0,2026-04-27,https://www.naivas.online/tango-long-grain-rice-1kg
tango long grain rice 2kg,Rice,Tango,RiceTango2kg,Naivas,2kg,2.0,kg,2.0,0.0,329.0,0.0,164.5,2026-04-27,https://www.naivas.online/tango-long-grain-rice-2kg
ranee chef's special parboiled basmati rice 1 kg,Cooking Oil,Ranee,Cooking OilRanee1kg,Naivas,1kg,1.0,kg,1.0,0.0,355.0,0.0,355.0,2026-04-27,https://www.naivas.online/ranee-chefs-special-parboiled-basmati-rice-1-kg
ranee chef's special parboiled basmati rice 2 kg,Cooking Oil,Ranee,Cooking OilRanee2kg,Naivas,2kg,2.0,kg,2.0,0.0,699.0,0.0,349.5,2026-04-27,https://www.naivas.online/ranee-chef-s-special-parboiled-basmati-rice-2-kg
ranee chefs special parboiled basmati rice 5 kg,Cooking Oil,Ranee,Cooking OilRanee5kg,Naivas,5kg,5.0,kg,5.0,0.0,1725.0,0.0,345.0,2026-04-27,https://www.naivas.online/ranee-chefs-special-parboiled-basmati-rice-5-kg
winnie's pure health brown rice 1kg,Rice,Winnie's,RiceWinnie's1kg,Naivas,1kg,1.0,kg,1.0,0.0,395.0,0.0,395.0,2026-04-27,https://www.naivas.online/winnie-s-pure-health-brown-rice-1kg
sunrice biryani 5kg,Rice,Sunrice,RiceSunrice5kg,Naivas,5kg,5.0,kg,5.0,1150.0,1010.0,140.0,202.0,2026-04-27,https://www.naivas.online/sunrice-biryani-5kg
sunrice biryani 2kg,Rice,Sunrice,RiceSunrice2kg,Naivas,2kg,2.0,kg,2.0,479.0,399.0,80.0,199.5,2026-04-27,https://www.naivas.online/sunrice-biryani-2kg
sunrice mwea pishori 1 kg,Rice,Sunrice,RiceSunrice1kg,Naivas,1kg,1.0,kg,1.0,0.0,289.0,0.0,289.0,2026-04-27,https://www.naivas.online/sunrice-mwea-pishori-1-kg
sunrice basmati 25kg,Rice,Sunrice,RiceSunrice25kg,Naivas,25kg,25.0,kg,25.0,0.0,8050.0,0.0,322.0,2026-04-27,https://www.naivas.online/sunrice-basmati-25kg
fillows oat & wheat bran 210 g,Wheat Flour,Fillows,Wheat FlourFillows210g,Naivas,210g,210.0,kg,0.21,0.0,220.0,0.0,1047.6190476190477,2026-04-27,https://www.naivas.online/fillows-oat-wheat-bran-210-g
fillows oat & wheat bran 350g,Wheat Flour,Fillows,Wheat FlourFillows350g,Naivas,350g,350.0,kg,0.35,0.0,360.0,0.0,1028.5714285714287,2026-04-27,https://www.naivas.online/fillows-oat-wheat-bran-350g
fillows oat & wheat bran 500 g,Wheat Flour,Fillows,Wheat FlourFillows500g,Naivas,500g,500.0,kg,0.5,0.0,485.0,0.0,970.0,2026-04-27,https://www.naivas.online/fillows-oat-wheat-bran-500-g
fit honey wheat 100 gm,Wheat Flour,Fit,Wheat FlourFit100g,Naivas,100g,100.0,kg,0.1,0.0,155.0,0.0,1550.0,2026-04-27,https://www.naivas.online/fit-honey-wheat-100-gm
fit honey wheat 400 gm,Wheat Flour,Fit,Wheat FlourFit400g,Naivas,400g,400.0,kg,0.4,0.0,435.0,0.0,1087.5,2026-04-27,https://www.naivas.online/fit-honey-wheat-400-gm
masterchef cooking oil 1ltr,Cooking Oil,Masterchef,Cooking OilMasterchef1l,Naivas,1l,1.0,litres,1.0,350.0,299.0,51.0,299.0,2026-04-27,https://www.naivas.online/masterchef-cooking-oil-1ltr
dola cooking oil 1ltr,Cooking Oil,Dola,Cooking OilDola1l,Naivas,1l,1.0,litres,1.0,350.0,299.0,51.0,299.0,2026-04-27,https://www.naivas.online/dola-cooking-oil-1ltr
dola cooking oil 3ltr,Cooking Oil,Dola,Cooking OilDola3l,Naivas,3l,3.0,litres,3.0,985.0,799.0,186.0,266.3333333333333,2026-04-27,https://www.naivas.online/dola-cooking-oil-3ltr
dola cooking oil 5ltr,Cooking Oil,Dola,Cooking OilDola5l,Naivas,5l,5.0,litres,5.0,1550.0,1399.0,151.0,279.8,2026-04-27,https://www.naivas.online/dola-cooking-oil-5ltr
elianto cooking oil 20ltr,Cooking Oil,Elianto,Cooking OilElianto20l,Naivas,20l,20.0,litres,20.0,0.0,10150.0,0.0,507.5,2026-04-27,https://www.naivas.online/elianto-cooking-oil-20ltr
masterchef cooking oil 5ltr,Cooking Oil,Masterchef,Cooking OilMasterchef5l,Naivas,5l,5.0,litres,5.0,1550.0,1399.0,151.0,279.8,2026-04-27,https://www.naivas.online/masterchef-cooking-oil-5ltr
masterchef cooking oil 3ltr,Cooking Oil,Masterchef,Cooking OilMasterchef3l,Naivas,3l,3.0,litres,3.0,985.0,799.0,186.0,266.3333333333333,2026-04-27,https://www.naivas.online/masterchef-cooking-oil-3ltr
flora cooking oil 3ltr,Cooking Oil,Flora,Cooking OilFlora3l,Naivas,3l,3.0,litres,3.0,1067.0,899.0,168.0,299.6666666666667,2026-04-27,https://www.naivas.online/flora-cooking-oil-3ltr
rina vegetable cooking oil 10l,Cooking Oil,Rina,Cooking OilRina10l,Naivas,10l,10.0,litres,10.0,0.0,2650.0,0.0,265.0,2026-04-27,https://www.naivas.online/rina-vegetable-cooking-oil-10l
rina vegetable cooking oil 20l,Cooking Oil,Rina,Cooking OilRina20l,Naivas,20l,20.0,litres,20.0,0.0,5200.0,0.0,260.0,2026-04-27,https://www.naivas.online/rina-vegetable-cooking-oil-20l
ufuta vegetable cooking oil 20l,Cooking Oil,Ufuta,Cooking OilUfuta20l,Naivas,20l,20.0,litres,20.0,0.0,5718.0,0.0,285.9,2026-04-27,https://www.naivas.online/ufuta-vegetable-cooking-oil-20l
salit vegetable cooking oil 3l,Cooking Oil,Salit,Cooking OilSalit3l,Naivas,3l,3.0,litres,3.0,0.0,1039.0,0.0,346.3333333333333,2026-04-27,https://www.naivas.online/salit-vegetable-cooking-oil-3ltr
fresh fri vegetable cooking oil 20l,Cooking Oil,Fresh,Cooking OilFresh20l,Naivas,20l,20.0,litres,20.0,0.0,5905.0,0.0,295.25,2026-04-27,https://www.naivas.online/fresh-fri-vegetable-cooking-oil-20l
fresh fri vegetable cooking oil 10l,Cooking Oil,Fresh,Cooking OilFresh10l,Naivas,10l,10.0,litres,10.0,0.0,2975.0,0.0,297.5,2026-04-27,https://www.naivas.online/fresh-fri-vegetable-cooking-oil-10l
fresh fri cooking oil 500ml,Cooking Oil,Fresh,Cooking OilFresh500ml,Naivas,500ml,500.0,litres,0.5,0.0,190.0,0.0,380.0,2026-04-27,https://www.naivas.online/fresh-fri-cooking-oil-500ml
pradip lemon oil 50ml,Cooking Oil,Pradip,Cooking OilPradip50ml,Naivas,50ml,50.0,litres,0.05,0.0,155.0,0.0,3100.0,2026-04-27,https://www.naivas.online/pradip-lemon-oil-50ml
pradip orange oil 50ml,Cooking Oil,Pradip,Cooking OilPradip50ml,Naivas,50ml,50.0,litres,0.05,0.0,245.0,0.0,4900.0,2026-04-27,https://www.naivas.online/pradip-orange-oil-50ml
pradip peppermint oil 50ml,Cooking Oil,Pradip,Cooking OilPradip50ml,Naivas,50ml,50.0,litres,0.05,0.0,275.0,0.0,5500.0,2026-04-27,https://www.naivas.online/pradip-peppermint-oil-50ml
rina vegetable oil 2l,Cooking Oil,Rina,Cooking OilRina2l,Naivas,2l,2.0,litres,2.0,680.0,599.0,81.0,299.5,2026-04-27,https://www.naivas.online/rina-vegetable-oil-2l
rina vegetable oil 3l,Cooking Oil,Rina,Cooking OilRina3l,Naivas,3l,3.0,litres,3.0,1060.0,819.0,241.0,273.0,2026-04-27,https://www.naivas.online/rina-vegetable-oil-3l
fresh fri vegetable oil 1l,Cooking Oil,Fresh,Cooking OilFresh1l,Naivas,1l,1.0,litres,1.0,350.0,309.0,41.0,309.0,2026-04-27,https://www.naivas.online/fresh-fri-cooking-oil-1ltr
avena vegetable oil 10l,Cooking Oil,Avena,Cooking OilAvena10l,Naivas,10l,10.0,litres,10.0,0.0,2780.0,0.0,278.0,2026-04-27,https://www.naivas.online/avena-vegetable-oil-10l
avena vegetable oil 1l,Cooking Oil,Avena,Cooking OilAvena1l,Naivas,1l,1.0,litres,1.0,355.0,305.0,50.0,305.0,2026-04-27,https://www.naivas.online/avena-vegetable-cooking-oil-1ltr
avena vegetable oil 2l,Cooking Oil,Avena,Cooking OilAvena2l,Naivas,2l,2.0,litres,2.0,690.0,595.0,95.0,297.5,2026-04-27,https://www.naivas.online/avena-vegetable-oil-2l
avena vegetable oil 3l,Cooking Oil,Avena,Cooking OilAvena3l,Naivas,3l,3.0,litres,3.0,1025.0,779.0,246.0,259.6666666666667,2026-04-27,https://www.naivas.online/avena-vegetable-oil-3l
avena vegetable oil 5l,Cooking Oil,Avena,Cooking OilAvena5l,Naivas,5l,5.0,litres,5.0,1610.0,1449.0,161.0,289.8,2026-04-27,https://www.naivas.online/avena-vegetable-oil-5l
pika vegetable oil 10l,Cooking Oil,Pika,Cooking OilPika10l,Naivas,10l,10.0,litres,10.0,0.0,2680.0,0.0,268.0,2026-04-27,https://www.naivas.online/pika-vegetable-cooking-oil-10ltr
pika vegetable oil 20l,Cooking Oil,Pika,Cooking OilPika20l,Naivas,20l,20.0,litres,20.0,0.0,5340.0,0.0,267.0,2026-04-27,https://www.naivas.online/pika-vegetable-cooking-oil-20ltr
rina vegetable oil 1l,Cooking Oil,Rina,Cooking OilRina1l,Naivas,1l,1.0,litres,1.0,350.0,309.0,41.0,309.0,2026-04-27,https://www.naivas.online/rina-vegetable-cooking-oil-1ltr
rina vegetable oil 500ml,Cooking Oil,Rina,Cooking OilRina500ml,Naivas,500ml,500.0,litres,0.5,230.0,189.0,41.0,378.0,2026-04-27,https://www.naivas.online/rina-vegetable-oil-500ml
rina vegetable oil 5l,Cooking Oil,Rina,Cooking OilRina5l,Naivas,5l,5.0,litres,5.0,1600.0,1499.0,101.0,299.8,2026-04-27,https://www.naivas.online/rina-vegetable-oil-5l
ufuta vegetable oil 5l,Cooking Oil,Ufuta,Cooking OilUfuta5l,Naivas,5l,5.0,litres,5.0,0.0,1575.0,0.0,315.0,2026-04-27,https://www.naivas.online/ufuta-vegetable-oil-5l
ufuta vegetable oil 1l,Cooking Oil,Ufuta,Cooking OilUfuta1l,Naivas,1l,1.0,litres,1.0,0.0,350.0,0.0,350.0,2026-04-27,https://www.naivas.online/ufuta-vegetable-oil-1l
pika pure vegetable oil 2l,Cooking Oil,Pika,Cooking OilPika2l,Naivas,2l,2.0,litres,2.0,0.0,675.0,0.0,337.5,2026-04-27,https://www.naivas.online/pika-pure-vegetable-oil-2l
pika pure vegetable oil 3l,Cooking Oil,Pika,Cooking OilPika3l,Naivas,3l,3.0,litres,3.0,0.0,1000.0,0.0,333.3333333333333,2026-04-27,https://www.naivas.online/pika-pure-vegetable-oil-3l
pika pure vegetable oil 5l,Cooking Oil,Pika,Cooking OilPika5l,Naivas,5l,5.0,litres,5.0,0.0,1560.0,0.0,312.0,2026-04-27,https://www.naivas.online/pika-pure-vegetable-oil-5l
kimbo premium vegetable oil 5l,Cooking Oil,Kimbo,Cooking OilKimbo5l,Naivas,5l,5.0,litres,5.0,0.0,1540.0,0.0,308.0,2026-04-27,https://www.naivas.online/kimbo-premium-vegetable-oil-5l
kimbo premium vegetable oil 3l,Cooking Oil,Kimbo,Cooking OilKimbo3l,Naivas,3l,3.0,litres,3.0,0.0,1000.0,0.0,333.3333333333333,2026-04-27,https://www.naivas.online/kimbo-premium-vegetable-oil-3l
kimbo premium vegetable oil 2l,Cooking Oil,Kimbo,Cooking OilKimbo2l,Naivas,2l,2.0,litres,2.0,0.0,715.0,0.0,357.5,2026-04-27,https://www.naivas.online/kimbo-premium-vegetable-oil-2l
kimbo premium vegetable oil 1l,Cooking Oil,Kimbo,Cooking OilKimbo1l,Naivas,1l,1.0,litres,1.0,0.0,380.0,0.0,380.0,2026-04-27,https://www.naivas.online/kimbo-premium-vegetable-oil-1l
golden fry vegetable oil 3l,Cooking Oil,Golden,Cooking OilGolden3l,Naivas,3l,3.0,litres,3.0,0.0,1050.0,0.0,350.0,2026-04-27,https://www.naivas.online/golden-fry-vegetable-oil-3l
golden fry vegetable oil 20l,Cooking Oil,Golden,Cooking OilGolden20l,Naivas,20l,20.0,litres,20.0,0.0,5576.0,0.0,278.8,2026-04-27,https://www.naivas.online/golden-fry-vegetable-oil-20l
golden fry vegetable oil 1l,Cooking Oil,Golden,Cooking OilGolden1l,Naivas,1l,1.0,litres,1.0,0.0,360.0,0.0,360.0,2026-04-27,https://www.naivas.online/golden-fry-vegetable-oil-1l
fresh fri vegetable oil 5l,Cooking Oil,Fresh,Cooking OilFresh5l,Naivas,5l,5.0,litres,5.0,1600.0,1399.0,201.0,279.8,2026-04-27,https://www.naivas.online/fresh-fri-vegetable-oil-5l
fresh fri vegetable oil 3l,Cooking Oil,Fresh,Cooking OilFresh3l,Naivas,3l,3.0,litres,3.0,1060.0,899.0,161.0,299.6666666666667,2026-04-27,https://www.naivas.online/fresh-fri-vegetable-oil-3l
